euring_code,scientific_name,language_code,common_name
20291,Lonchura malacca,hr,kestenjastoleđa amadina
20291,Lonchura malacca,hu,feketefejű szarkapinty
20291,Lonchura malacca,it,Cappuccino tricolore
20291,Lonchura malacca,lt,juodapilvė munija
20291,Lonchura malacca,lv,melngalvas smailastīte
20291,Lonchura malacca,nl,Driekleurennon
20291,Lonchura malacca,no,svarthodenonne
20291,Lonchura malacca,pl,mniszka kapturowa
20291,Lonchura malacca,pt,capuchinho-tricolor
20291,Lonchura malacca,ru,Трёхцветная муния
20291,Lonchura malacca,sk,mníška čiernohlavá
20291,Lonchura malacca,sr,Crnotrba nona
20291,Lonchura malacca,sv,trefärgad munia
20291,Lonchura malacca,tr,Üç Renkli Munya
20291,Lonchura malacca,uk,мунія трибарвна
20293,Lonchura atricapilla,cs,panenka černohlavá
20293,Lonchura atricapilla,da,Sorthovedet Nonne
20293,Lonchura atricapilla,de,Schwarzkappennonne
20293,Lonchura atricapilla,en,Chestnut Munia
20293,Lonchura atricapilla,es,Capuchino castaño
20293,Lonchura atricapilla,et,põhja-ruskeamadiin
20293,Lonchura atricapilla,fr,Capucin à tête noire
20293,Lonchura atricapilla,hr,kestenjasta amadina
20293,Lonchura atricapilla,hu,feketefejű apácapinty
20293,Lonchura atricapilla,it,Cappuccino testanera
20293,Lonchura atricapilla,nl,Kastanjenon
20293,Lonchura atricapilla,no,kastanjenonne
20293,Lonchura atricapilla,pl,mniszka czarnogłowa
20293,Lonchura atricapilla,pt,capuchinho-castanho
20293,Lonchura atricapilla,ru,Черноголовая муния
20293,Lonchura atricapilla,sk,mníška gaštanová
20293,Lonchura atricapilla,sr,Crnoglava nona
20293,Lonchura atricapilla,sv,svarthuvad munia
20293,Lonchura atricapilla,tr,Kestane Rengi Munya
20293,Lonchura atricapilla,uk,мунія чорноголова
20300,Eudyptes chrysolophus,bg,Златокос пингвин
20300,Eudyptes chrysolophus,cs,tučňák žlutorohý
20300,Eudyptes chrysolophus,da,Guldlokket Pingvin
20300,Eudyptes chrysolophus,de,Goldschopfpinguin
20300,Eudyptes chrysolophus,en,Macaroni Penguin
20300,Eudyptes chrysolophus,es,Pingüino de macarrones
20300,Eudyptes chrysolophus,et,tuttpingviin
20300,Eudyptes chrysolophus,fi,kultatöyhtöpingviini
20300,Eudyptes chrysolophus,fr,Gorfou doré
20300,Eudyptes chrysolophus,hr,zlatnouhi pingvin
20300,Eudyptes chrysolophus,hu,bóbitás pingvin
20300,Eudyptes chrysolophus,it,Pinguino macaroni
20300,Eudyptes chrysolophus,lt,auksaspalvis kuoduotasis pingvinas
20300,Eudyptes chrysolophus,nl,Macaronipinguïn
20300,Eudyptes chrysolophus,no,gulltoppingvin
20300,Eudyptes chrysolophus,pl,pingwin złotoczuby
20300,Eudyptes chrysolophus,pt,pinguim-macaroni
20300,Eudyptes chrysolophus,ru,Златохохлый пингвин
20300,Eudyptes chrysolophus,sk,tučniak vlasatý
20300,Eudyptes chrysolophus,sr,Makaroni pingvin
20300,Eudyptes chrysolophus,sv,macaronipingvin
20300,Eudyptes chrysolophus,tr,Saçlı Penguen
20300,Eudyptes chrysolophus,uk,пінгвін золотоволосий
20310,Ardea melanocephala,bg,Черноглава чапла
20310,Ardea melanocephala,cs,volavka africká
20310,Ardea melanocephala,da,Sorthovedet Hejre
20310,Ardea melanocephala,de,Schwarzhalsreiher
20310,Ardea melanocephala,en,Black-headed Heron
20310,Ardea melanocephala,es,Garza cabecinegra
20310,Ardea melanocephala,et,savannihaigur
20310,Ardea melanocephala,fi,kobolttihaikara
20310,Ardea melanocephala,fr,Héron mélanocéphale
20310,Ardea melanocephala,hr,crnoglava čaplja
20310,Ardea melanocephala,hu,feketenyakú gém
20310,Ardea melanocephala,is,Hettuhegri
20310,Ardea melanocephala,it,Airone testanera
20310,Ardea melanocephala,lt,juodagalvis garnys
20310,Ardea melanocephala,lv,melnkakla gārnis
20310,Ardea melanocephala,nl,Zwartkopreiger
20310,Ardea melanocephala,no,svarthodehegre
20310,Ardea melanocephala,pl,czapla czarnogłowa
20310,Ardea melanocephala,pt,garça-de-cabeça-preta
20310,Ardea melanocephala,ru,Черноголовая цапля
20310,Ardea melanocephala,sk,volavka čiernohlavá
20310,Ardea melanocephala,sl,črnoglava čaplja
20310,Ardea melanocephala,sr,Crnoglava čaplja
20310,Ardea melanocephala,sv,svarthuvad häger
20310,Ardea melanocephala,tr,Kara Boyunlu Balıkçıl
20310,Ardea melanocephala,uk,чапля чорноголова
20320,Pachyptila desolata,cs,buřňák holubí
20320,Pachyptila desolata,da,Antarktisk Hvalfugl
20320,Pachyptila desolata,de,Taubensturmvogel
20320,Pachyptila desolata,en,Antarctic Prion
20320,Pachyptila desolata,es,Prión antártico
20320,Pachyptila desolata,et,kaelus-vaalalind
20320,Pachyptila desolata,fi,kyyhkyprioni
20320,Pachyptila desolata,fr,Prion de la Désolation
20320,Pachyptila desolata,hr,antarktički zovoj
20320,Pachyptila desolata,hu,antarktiszi cethojsza
20320,Pachyptila desolata,it,Prione antartico
20320,Pachyptila desolata,lt,antarktinis prionas
20320,Pachyptila desolata,nl,Antarctische Prion
20320,Pachyptila desolata,no,antarktishvalfugl
20320,Pachyptila desolata,pl,petrelek antarktyczny
20320,Pachyptila desolata,pt,faigão-antárctico
20320,Pachyptila desolata,ru,Антарктический прион
20320,Pachyptila desolata,sk,hladinár holubí
20320,Pachyptila desolata,sr,Antarktički prion
20320,Pachyptila desolata,sv,antarktisvalfågel
20320,Pachyptila desolata,tr,Antarktik Priyonu
20320,Pachyptila desolata,uk,пріон антарктичний
20330,Pterodroma incerta,cs,buřňák bělobřichý
20330,Pterodroma incerta,da,Hvidbuget Petrel
20330,Pterodroma incerta,de,Schlegelsturmvogel
20330,Pterodroma incerta,en,Atlantic Petrel
20330,Pterodroma incerta,es,Petrel de Schlegel
20330,Pterodroma incerta,et,pruunpugu-tormilind
20330,Pterodroma incerta,fi,valkovatsaviistäjä
20330,Pterodroma incerta,fr,Pétrel de Schlegel
20330,Pterodroma incerta,hr,bjelotrbi zovoj
20330,Pterodroma incerta,hu,csuklyás viharmadár
20330,Pterodroma incerta,is,Bylgjudrúði
20330,Pterodroma incerta,it,Petrello di Schlegel
20330,Pterodroma incerta,lt,rudagalvis audrašauklis
20330,Pterodroma incerta,lv,Atlantijas vētrasputns
20330,Pterodroma incerta,nl,Schlegels Stormvogel
20330,Pterodroma incerta,no,hvitbukpetrell
20330,Pterodroma incerta,pl,petrel białobrzuchy
20330,Pterodroma incerta,pt,freira-de-schlegel
20330,Pterodroma incerta,ru,Атлантический тайфунник
20330,Pterodroma incerta,sk,tajfúnnik bielobruchý
20330,Pterodroma incerta,sl,tristanski švigavec
20330,Pterodroma incerta,sr,Atlantska burnica
20330,Pterodroma incerta,sv,vitbukig petrell
20330,Pterodroma incerta,tr,Ak Karınlı Fırtınakuşu
20330,Pterodroma incerta,uk,тайфунник атлантичний
20340,Cossypha natalensis,cs,drozdík oranžovohlavý
20340,Cossypha natalensis,da,Kanelhovedet Drosselsanger
20340,Cossypha natalensis,de,Natalrötel
20340,Cossypha natalensis,en,Red-capped Robin-Chat
20340,Cossypha natalensis,es,Cosifa de Natal
20340,Cossypha natalensis,fi,punatasku
20340,Cossypha natalensis,fr,Cossyphe à calotte rousse
20340,Cossypha natalensis,hr,riđokapi slavuj
20340,Cossypha natalensis,hu,natali rozsdásrigó
20340,Cossypha natalensis,it,Cossifa capirossa
20340,Cossypha natalensis,lt,rusvagalvė kosifa
20340,Cossypha natalensis,nl,Roodkoplawaaimaker
20340,Cossypha natalensis,no,mønjetrosteskvett
20340,Cossypha natalensis,pl,złotokos rudogłowy
20340,Cossypha natalensis,pt,pisco-de-barrete-ruivo
20340,Cossypha natalensis,ru,Оранжевый рыжехвост
20340,Cossypha natalensis,sk,drozdík červenohlavý
20340,Cossypha natalensis,sr,Crvenoglavi crvendać
20340,Cossypha natalensis,sv,rosthuvad snårskvätta
20340,Cossypha natalensis,tr,Natal Kızılca Bülbülü
20340,Cossypha natalensis,uk,золотокіс рудоголовий
20350,Sterna hirundinacea,bg,Южноамериканска речна рибарка
20350,Sterna hirundinacea,cs,rybák jihoamerický
20350,Sterna hirundinacea,da,Sydamerikansk Terne
20350,Sterna hirundinacea,de,Falklandseeschwalbe
20350,Sterna hirundinacea,en,South American Tern
20350,Sterna hirundinacea,es,Charrán suramericano
20350,Sterna hirundinacea,et,pärltiir
20350,Sterna hirundinacea,fi,eteläamerikantiira
20350,Sterna hirundinacea,fr,Sterne hirundinacée
20350,Sterna hirundinacea,hr,južnoamerička čigra
20350,Sterna hirundinacea,hu,dél-amerikai csér
20350,Sterna hirundinacea,it,Sterna del Sudamerica
20350,Sterna hirundinacea,lt,Pietų Amerikos žuvėdra
20350,Sterna hirundinacea,nl,Zuid-Amerikaanse Visdief
20350,Sterna hirundinacea,no,svaleterne
20350,Sterna hirundinacea,pl,rybitwa jaskółcza
20350,Sterna hirundinacea,pt,andorinha-do-mar-sul-americana
20350,Sterna hirundinacea,ru,Южноамериканская крачка
20350,Sterna hirundinacea,sk,rybár lastovičí
20350,Sterna hirundinacea,sr,Južnoamerička čigra
20350,Sterna hirundinacea,sv,sydamerikansk tärna
20350,Sterna hirundinacea,tr,Güney Amerika Sumrusu
20350,Sterna hirundinacea,uk,крячок американський
20360,Chroicocephalus maculipennis,bg,Патагонска чайка
20360,Chroicocephalus maculipennis,cs,racek patagonský
20360,Chroicocephalus maculipennis,da,Argentinsk Hættemåge
20360,Chroicocephalus maculipennis,de,Patagonienmöwe
20360,Chroicocephalus maculipennis,en,Brown-hooded Gull
20360,Chroicocephalus maculipennis,es,Gaviota cahuil
20360,Chroicocephalus maculipennis,et,pampakajakas
20360,Chroicocephalus maculipennis,fi,eteläamerikanlokki
20360,Chroicocephalus maculipennis,fr,Mouette de Patagonie
20360,Chroicocephalus maculipennis,hr,smeđoglavi galeb
20360,Chroicocephalus maculipennis,hu,barnadolmányú sirály
20360,Chroicocephalus maculipennis,it,Gabbiano monaco
20360,Chroicocephalus maculipennis,lt,patagoninis kiras
20360,Chroicocephalus maculipennis,nl,Patagonische Kokmeeuw
20360,Chroicocephalus maculipennis,no,sørhettemåke
20360,Chroicocephalus maculipennis,pl,mewa patagońska
20360,Chroicocephalus maculipennis,pt,guincho-de-cabeça-castanha
20360,Chroicocephalus maculipennis,ru,Патагонская чайка
20360,Chroicocephalus maculipennis,sk,čajka hnedokuklá
20360,Chroicocephalus maculipennis,sr,Smeđoglavi galeb
20360,Chroicocephalus maculipennis,sv,patagonienmås
20360,Chroicocephalus maculipennis,tr,Kahverengi Başlı Martı
20360,Chroicocephalus maculipennis,uk,мартин патагонський
20380,Chloephaga picta,cs,husice magellanská
20380,Chloephaga picta,da,Magellangås
20380,Chloephaga picta,de,Magellangans
20380,Chloephaga picta,en,Upland Goose
20380,Chloephaga picta,es,Cauquén común
20380,Chloephaga picta,et,niidu-nösuhani
20380,Chloephaga picta,fi,valkopäähansu
20380,Chloephaga picta,fr,Ouette de Magellan
20380,Chloephaga picta,hr,prugasta guska
20380,Chloephaga picta,hu,Magellán-lúd
20380,Chloephaga picta,it,Oca di Magellano
20380,Chloephaga picta,lt,magelaninė žąsis
20380,Chloephaga picta,nl,Magelhaengans
20380,Chloephaga picta,no,sebragås
20380,Chloephaga picta,pl,magelanka zmienna
20380,Chloephaga picta,pt,ganso-patagónico
20380,Chloephaga picta,ru,Магелланов гусь
20380,Chloephaga picta,sk,bernaška pásikavá
20380,Chloephaga picta,sr,Magelanova guska
20380,Chloephaga picta,sv,magellangås
20380,Chloephaga picta,tr,Macellan Kazı
20380,Chloephaga picta,uk,каргарка магеланська
20390,Myiopsitta monachus,bg,Папагал монах
20390,Myiopsitta monachus,cs,mníšek šedý
20390,Myiopsitta monachus,da,Munkeparakit
20390,Myiopsitta monachus,de,Mönchssittich
20390,Myiopsitta monachus,en,Monk Parakeet
20390,Myiopsitta monachus,es,Cotorra argentina
20390,Myiopsitta monachus,et,munkpapagoi
20390,Myiopsitta monachus,fi,munkkiaratti
20390,Myiopsitta monachus,fr,Perriche veuve
20390,Myiopsitta monachus,hr,opatica
20390,Myiopsitta monachus,hu,barátpapagáj
20390,Myiopsitta monachus,is,Munkpáfi
20390,Myiopsitta monachus,it,Parrocchetto monaco
20390,Myiopsitta monachus,lt,paprastoji kalita
20390,Myiopsitta monachus,lv,mūku papagailis
20390,Myiopsitta monachus,nl,Monniksparkiet
20390,Myiopsitta monachus,no,munkeparakitt
20390,Myiopsitta monachus,pl,mnicha
20390,Myiopsitta monachus,pt,periquito-monge
20390,Myiopsitta monachus,ru,Попугай-монах
20390,Myiopsitta monachus,sk,mních zelený
20390,Myiopsitta monachus,sl,meniška papiga
20390,Myiopsitta monachus,sr,Papagaj kaluđerica
20390,Myiopsitta monachus,sv,munkparakit
20390,Myiopsitta monachus,tr,Keşiş Papağanı
20390,Myiopsitta monachus,uk,калита сіроволий
20400,Hydrobates markhami,cs,buřňáček peruánský
20400,Hydrobates markhami,da,Grå Stormsvale
20400,Hydrobates markhami,de,Rußwellenläufer
20400,Hydrobates markhami,en,Markham's Storm Petrel
20400,Hydrobates markhami,es,Paíño ahumado
20400,Hydrobates markhami,et,peruu tormipääsu
20400,Hydrobates markhami,fi,nokikeiju
20400,Hydrobates markhami,fr,Océanite de Markham
20400,Hydrobates markhami,hr,parakaska burnica
20400,Hydrobates markhami,hu,Atacama viharfecske
20400,Hydrobates markhami,it,Uccello delle tempeste di Markham
20400,Hydrobates markhami,lt,Markamo audrašauklis
20400,Hydrobates markhami,nl,Humboldts Stormvogeltje
20400,Hydrobates markhami,no,perustormsvale
20400,Hydrobates markhami,pl,nawałnik ciemny
20400,Hydrobates markhami,pt,painho-escuro
20400,Hydrobates markhami,ru,Перуанская качурка
20400,Hydrobates markhami,sk,víchrovníček sadziarik
20400,Hydrobates markhami,sr,Atakamska burnica
20400,Hydrobates markhami,sv,sotstormsvala
20400,Hydrobates markhami,tr,Markham Fırtınakırlangıcı
20400,Hydrobates markhami,uk,качурка Маркгама
20410,Ploceus melanocephalus,bg,Черноглав тъкач
20410,Ploceus melanocephalus,cs,snovač černohlavý
20410,Ploceus melanocephalus,da,Sorthovedet Væver
20410,Ploceus melanocephalus,de,Schwarzkopfweber
20410,Ploceus melanocephalus,en,Black-headed Weaver
20410,Ploceus melanocephalus,es,Tejedor cabecinegro
20410,Ploceus melanocephalus,et,mustpea-kangurlind
20410,Ploceus melanocephalus,fi,mustapääkutoja
20410,Ploceus melanocephalus,fr,Tisserin à tête noire
20410,Ploceus melanocephalus,hr,crnoglava pletilja
20410,Ploceus melanocephalus,hu,feketefejű szövőmadár
20410,Ploceus melanocephalus,it,Tessitore testanera
20410,Ploceus melanocephalus,lt,juodagalvis audėjas
20410,Ploceus melanocephalus,nl,Zwartkopwever
20410,Ploceus melanocephalus,no,svarthodevever
20410,Ploceus melanocephalus,pl,wikłacz czarnogłowy
20410,Ploceus melanocephalus,pt,tecelão-de-cabeça-preta
20410,Ploceus melanocephalus,ru,Черноголовый ткач
20410,Ploceus melanocephalus,sk,pletiarka čiernohlavá
20410,Ploceus melanocephalus,sr,Crnoglava tekstor tkalja
20410,Ploceus melanocephalus,sv,svarthuvad vävare
20410,Ploceus melanocephalus,tr,Kara Başlı Dokumacı
20410,Ploceus melanocephalus,uk,ткачик чорноголовий
20420,Euplectes afer,bg,Жълтоглав тъкач
20420,Euplectes afer,cs,snovač africký
20420,Euplectes afer,da,Napoleonsvæver
20420,Euplectes afer,de,Tahaweber
20420,Euplectes afer,en,Yellow-crowned Bishop
20420,Euplectes afer,es,Obispo coronigualdo
20420,Euplectes afer,et,väike-kangurlind
20420,Euplectes afer,fi,kultapiispa
20420,Euplectes afer,fr,Euplecte vorabé
20420,Euplectes afer,hr,žutokruna pletilja
20420,Euplectes afer,hu,Napóleon-szövőmadár
20420,Euplectes afer,it,Vescovo dorato
20420,Euplectes afer,lt,geltonvainikis aksominis audėjas
20420,Euplectes afer,nl,Napoleonwever
20420,Euplectes afer,no,gulkronebisp
20420,Euplectes afer,pl,wikłacz słoneczny
20420,Euplectes afer,pt,bispo-de-coroa-amarela
20420,Euplectes afer,ru,Золотистый ткачик
20420,Euplectes afer,sk,tkáčik nomádsky
20420,Euplectes afer,sr,Napoleon biskup
20420,Euplectes afer,sv,gulkronad eldvävare
20420,Euplectes afer,tr,Napolyon Piskoposu
20420,Euplectes afer,uk,вайдаг золотистий
20430,Estrilda melpoda,bg,Оранжевобуза астрилда
20430,Estrilda melpoda,cs,astrild oranžovolící
20430,Estrilda melpoda,da,Orangekindet Astrild
20430,Estrilda melpoda,de,Orangewangenastrild
20430,Estrilda melpoda,en,Orange-cheeked Waxbill
20430,Estrilda melpoda,es,Estrilda carinaranja
20430,Estrilda melpoda,et,tulipõsk-amadiin
20430,Estrilda melpoda,fi,savannivahanokka
20430,Estrilda melpoda,fr,Astrild à joues orange
20430,Estrilda melpoda,hr,narančastolica estrilda
20430,Estrilda melpoda,hu,narancsarcú asztrild
20430,Estrilda melpoda,is,Kvakstrildi
20430,Estrilda melpoda,it,Astrilde guancearancio
20430,Estrilda melpoda,lt,oranžinė astrilda
20430,Estrilda melpoda,nl,Oranjekaakje
20430,Estrilda melpoda,no,oransjekinnastrild
20430,Estrilda melpoda,pl,astryld złotolicy
20430,Estrilda melpoda,pt,bico-de-lacre-de-faces-laranja
20430,Estrilda melpoda,ru,Оранжевощёкий астрильд
20430,Estrilda melpoda,sk,astrilda oranžolíca
20430,Estrilda melpoda,sl,oranžnolična astrilda
20430,Estrilda melpoda,sr,Narandžastoobrazna astrilda
20430,Estrilda melpoda,sv,orangekindad astrild
20430,Estrilda melpoda,tr,Al Yanaklı Mumgaga
20430,Estrilda melpoda,uk,астрильд золотощокий
20441,Taeniopygia guttata,bg,Зеброва амадина
20441,Taeniopygia guttata,cs,zebřička pestrá
20441,Taeniopygia guttata,da,Zebrafinke
20441,Taeniopygia guttata,de,Sundaamadine
20441,Taeniopygia guttata,en,Sunda Zebra Finch
20441,Taeniopygia guttata,es,Diamante cebra de Timor
20441,Taeniopygia guttata,et,sebra-amadiin
20441,Taeniopygia guttata,fi,seeprapeippo
20441,Taeniopygia guttata,fr,Diamant mandarin
20441,Taeniopygia guttata,hr,sivogrla zebrica
20441,Taeniopygia guttata,hu,zebrapinty
20441,Taeniopygia guttata,it,Diamante zebrato
20441,Taeniopygia guttata,lt,paprastoji zebrinė amadina
20441,Taeniopygia guttata,nl,Soendazebravink
20441,Taeniopygia guttata,no,sundaastrild
20441,Taeniopygia guttata,pl,zeberka timorska
20441,Taeniopygia guttata,pt,diamante-mandarim
20441,Taeniopygia guttata,ru,Зебровая амадина
20441,Taeniopygia guttata,sk,zebrička červenozobá
20441,Taeniopygia guttata,sr,Zebrasta zeba
20441,Taeniopygia guttata,sv,sundazebrafink
20441,Taeniopygia guttata,tr,Zebra İspinozu
20441,Taeniopygia guttata,uk,діамантник зебровий
20442,Taeniopygia castanotis,cs,zebřička australská
20442,Taeniopygia castanotis,da,Australsk Zebrafinke
20442,Taeniopygia castanotis,de,Zebraamadine
20442,Taeniopygia castanotis,en,Australian Zebra Finch
20442,Taeniopygia castanotis,es,Diamante cebra australiano
20442,Taeniopygia castanotis,et,austraalia sebra-amadiin
20442,Taeniopygia castanotis,fr,Diamant d'Australie
20442,Taeniopygia castanotis,hr,australska zebrica
20442,Taeniopygia castanotis,it,Diamante guancecastane
20442,Taeniopygia castanotis,nl,Australische Zebravink
20442,Taeniopygia castanotis,no,sebraastrild
20442,Taeniopygia castanotis,pl,zeberka australijska
20442,Taeniopygia castanotis,pt,diamante-australiano
20442,Taeniopygia castanotis,sk,zebrička austrálska
20442,Taeniopygia castanotis,sv,australisk zebrafink
20442,Taeniopygia castanotis,uk,діамантник австралійський
20450,Lonchura maja,cs,panenka bělohlavá
20450,Lonchura maja,da,Hvidhovedet Nonne
20450,Lonchura maja,de,Weißkopfnonne
20450,Lonchura maja,en,White-headed Munia
20450,Lonchura maja,es,Capuchino cabeciblanco
20450,Lonchura maja,et,valgepea-amadiin
